name,wall_thickness_mm,cooling_h_nominal_W_per_m2K,insertion_nominal_mm,transmural_probability,transmural_probability_ci_low,transmural_probability_ci_high,overheat_probability,overheat_probability_ci_low,overheat_probability_ci_high,depth_fraction_mean,depth_fraction_p10,depth_fraction_p50,depth_fraction_p90,lesion_depth_mean_mm,lesion_width_mean_mm,lesion_area_mean_mm2,depth_to_width_ratio_mean,tmax_mean_C,tmax_p90_C,n_samples
standard_30W_30s,4.0,2500.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.5505843978816665,0.49250157752450074,0.5495104658765173,0.611197523063803,2.202337591526666,2.5909576431603023,3.94014030612247,0.8558907306190917,59.555636168260776,61.40365212228347,64.0
standard_30W_30s,4.0,2500.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.6517689664863417,0.6038533480736809,0.6529729373111661,0.6996212604662192,2.607075865945367,3.26310740330985,6.474202806122484,0.8003048761077995,63.12895318093694,65.46536577574166,64.0
standard_30W_30s,4.0,2500.0,1.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.7360743637576369,0.6941927157491925,0.7343862572754793,0.7817776442133714,2.9442974550305476,3.7779675129254975,8.778042091836783,0.780095658770137,67.35461713209844,70.17244615145812,64.0
standard_30W_30s,4.0,2500.0,2.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.8111171598362806,0.7736741568128062,0.8108237338479856,0.8429550126370018,3.2444686393451225,4.2242780466425796,11.024942602040877,0.7683021681500899,72.25516393685974,75.4743553381934,64.0
standard_30W_30s,5.0,800.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.4967350017627812,0.4605482523492987,0.49273795525965836,0.5383749554052865,2.483675008813906,3.545712679059867,7.314019411166406,0.7013694603029099,64.82028851306158,68.11706673737649,64.0
standard_30W_30s,5.0,800.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.5647304282095349,0.5298650933758929,0.5645853358214499,0.5970678077047177,2.823652141047674,4.065104520528177,9.629335019213435,0.6952056148562553,69.87943995424655,72.92495662442819,64.0
standard_30W_30s,5.0,800.0,1.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.6249009949673257,0.5971541019823327,0.6243858439423868,0.6583623260773993,3.1245049748366287,4.513288947134114,11.80281136980115,0.6927114993291874,75.90859378621232,80.10305208650989,64.0
standard_30W_30s,5.0,800.0,2.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.6787259982325367,0.6498623229292574,0.6800941875725469,0.7065095020555118,3.3936299911626833,4.9073969628704415,13.908200299502791,0.6918139344351298,82.86324460844784,87.50593573314818,64.0
standard_30W_30s,5.0,1500.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.44402118340313645,0.3917144303164352,0.4399238139178199,0.4903715027932758,2.2201059170156823,2.860633853677313,4.7458648847197376,0.7791057625592894,60.6415258694382,62.691537107699304,64.0
standard_30W_30s,5.0,1500.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.5222402218395165,0.48342739580741434,0.5258925959197215,0.5612938706283271,2.611201109197582,3.475785844852652,7.251310324367129,0.7522717048637829,64.6616260200883,67.51151067748178,64.0
standard_30W_30s,5.0,1500.0,1.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.5896034871468394,0.554474102681445,0.5871833438462474,0.6275264815090797,2.948017435734197,3.980878750546909,9.618006187839114,0.7411858247053035,69.5183138425121,73.21034023373564,64.0
standard_30W_30s,5.0,1500.0,2.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.6488244883653798,0.6228944440564153,0.6462480234782988,0.6841498907520567,3.244122441826899,4.4148757007460855,11.819976265822852,0.7351084751936454,75.14062129395094,79.0918244750028,64.0
standard_30W_30s,5.0,2500.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.3999980359881639,0.3500866472594246,0.4058123598754683,0.44754317998040294,1.9999901799408195,2.303136055434981,2.991154780741427,0.8814080612476121,58.45088749843325,59.98448489342904,64.0
standard_30W_30s,5.0,2500.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.49041651229863126,0.4467776397395977,0.4931753903555711,0.5292823692634462,2.452082561493156,3.0754430140938194,5.638553910488278,0.7986153098683806,61.927988148375164,63.70283783403689,64.0
standard_30W_30s,5.0,2500.0,1.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.5632016165435754,0.5269503664123841,0.5642342593309833,0.5979017748172356,2.816008082717877,3.62637957427064,8.002045660036211,0.7771050342077841,66.07939433674858,68.67844554479231,64.0
standard_30W_30s,5.0,2500.0,2.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.6257698977675152,0.5933843254096831,0.627427610105896,0.657253238323277,3.128849488837576,4.086693582745211,10.261060409132066,0.7659515944629736,70.88795904990695,73.98254560251863,64.0
standard_30W_30s,6.0,800.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.3905990529367743,0.35227547101844836,0.39186568331860616,0.42754196488451834,2.3435943176206457,3.3682305102445884,6.516447704081669,0.6968344408106651,63.588873419223724,66.16633254311512,64.0
standard_30W_30s,6.0,800.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.4503306602000795,0.4165980199690131,0.4530653986906519,0.4818575316812447,2.7019839612004772,3.908208621651907,8.865344387755151,0.6921385835809739,68.48572168744472,72.2483202707401,64.0
standard_30W_30s,6.0,800.0,1.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.5034846340071663,0.4745324929081297,0.5049432000558799,0.5299455060162689,3.0209078040429977,4.379142713505253,11.081250000000061,0.6901539275401947,74.3524071151943,77.9511800835486,64.0
standard_30W_30s,6.0,800.0,2.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.5500095374244833,0.5295886122077677,0.5499511865967934,0.5704924189139031,3.3000572245469,4.785497812685743,13.205950255102113,0.6898783954435812,81.18165805162104,86.19634682724838,64.0
standard_30W_30s,6.0,1500.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.34177030248503226,0.2954360836769397,0.34418244215571625,0.38302135329654313,2.0506218149101936,2.634947687143355,3.902257653061246,0.7832899364414359,59.56355720989648,61.41317256924751,64.0
standard_30W_30s,6.0,1500.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.4134555066619128,0.38538827476483195,0.412168448965191,0.4464242423638878,2.4807330399714767,3.3147517995264226,6.499113520408199,0.7491705108125642,63.48221224273286,65.97846425998212,64.0
standard_30W_30s,6.0,1500.0,1.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.47273133049910676,0.44064989591040454,0.47292152702371926,0.5019704713318,2.8363879829946406,3.839625024094603,8.90064413265311,0.7391416933351573,68.1818937020636,71.242546709424,64.0
standard_30W_30s,6.0,1500.0,2.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.5243100189134553,0.5000953625498138,0.5266653652392268,0.5508450251701543,3.145860113480732,4.289588971462854,11.135318877551082,0.7337174591171561,73.76432169009112,77.6160816452437,64.0
standard_30W_30s,6.0,2500.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.2799384974736856,0.24039278880596557,0.3019884185454882,0.35603557344140724,1.6796309848421136,1.8569628777523237,2.08607142857144,0.9986175318479605,57.498979312380854,59.43234894263725,64.0
standard_30W_30s,6.0,2500.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.38492236367836785,0.34935256374777796,0.3813921562267182,0.4234398174800508,2.309534182070207,2.897742827889425,4.909075255102067,0.7995082921010422,60.9374030465912,63.27575914224067,64.0
standard_30W_30s,6.0,2500.0,1.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.4492128567659484,0.4166599830331941,0.44984295780485695,0.48212040405696865,2.6952771405956906,3.4766626630111532,7.290344387755143,0.7759371587163058,64.92727903865418,67.39853398396959,64.0
standard_30W_30s,6.0,2500.0,2.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.5043985395356488,0.47495212658069585,0.5057691989195885,0.5305892572362148,3.0263912372138932,3.957720038905505,9.583679846938828,0.7650023252784857,69.64538153354113,72.33452635684783,64.0
vhpsd_90W_4s,2.0,800.0,0.5,0.0,0.0,0.056626022971156334,0.015625,0.0027634707504014047,0.08334298900290629,0.6571073112618115,0.6147867501811758,0.6526384525816762,0.7008975038565174,1.314214622523623,3.247349816277191,3.747110969387776,0.4045235124277643,86.90111599209118,91.89735855946063,64.0
vhpsd_90W_4s,2.0,800.0,1.0,0.0,0.0,0.056626022971156334,0.203125,0.12273302562695812,0.3171386755121659,0.7412728809475915,0.7003542530976985,0.7426059346373041,0.7814844278901022,1.482545761895183,3.468591042056455,4.507289540816351,0.4272746874118649,96.63439954931155,102.99559637720536,64.0
vhpsd_90W_4s,2.0,800.0,1.5,0.0,0.0,0.056626022971156334,0.921875,0.8298024712135222,0.9661693219045645,0.816595633639925,0.7796297453542617,0.8183521992254872,0.8527430268384667,1.63319126727985,3.6410518097912674,5.196926020408192,0.4484611539961143,105.7163968982649,109.75802915607089,64.0
vhpsd_90W_4s,2.0,800.0,2.0,0.0,0.0,0.056626022971156334,1.0,0.9433739770288436,1.0,0.8864512425485381,0.8535767669922885,0.8857596550288147,0.9201136006629589,1.7729024850970763,3.778169874936504,5.845522959183706,0.4691682290999173,114.00115033599337,118.42110217123796,64.0
vhpsd_90W_4s,2.0,1500.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.6296554661093663,0.5779868034935294,0.6303855893407823,0.6770289423036351,1.2593109322187326,3.009046731324414,3.1521237244898135,0.4182339901135139,79.54868184054284,83.1949685615175,64.0
vhpsd_90W_4s,2.0,1500.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.7226086803275253,0.6777287284226545,0.7230553054563269,0.7642842292272792,1.4452173606550507,3.266443884721726,4.067219387755125,0.44225546378502134,88.54422511700368,94.57950533592549,64.0
vhpsd_90W_4s,2.0,1500.0,1.5,0.0,0.0,0.056626022971156334,0.25,0.16014791974174092,0.36816509174383727,0.8042681751512732,0.7655826970966011,0.8043381531323781,0.8460863056864247,1.6085363503025465,3.46813701860593,4.852653061224517,0.46366711303450253,97.62774669343784,103.00838339060368,64.0
vhpsd_90W_4s,2.0,1500.0,2.0,0.0,0.0,0.056626022971156334,0.921875,0.8298024712135222,0.9661693219045645,0.8779330545645501,0.8453000220665596,0.8809347664426811,0.9145312107327866,1.7558661091291001,3.6296496713633655,5.544183673469419,0.4836442248845142,106.23325270445028,110.79228428653977,64.0
vhpsd_90W_4s,2.0,2500.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.6042476718545342,0.5492713596814655,0.6028105677955369,0.6558861724095663,1.2084953437090684,2.819877810131921,2.58399872448981,0.4281505193605861,75.02048904525219,79.1377370410328,64.0
vhpsd_90W_4s,2.0,2500.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.7061031294475757,0.658438176239333,0.7074976440002969,0.7511945941674243,1.4122062588951514,3.11438389627096,3.578475765306142,0.45318646174972654,83.32547806650993,87.8540901468597,64.0
vhpsd_90W_4s,2.0,2500.0,1.5,0.0,0.0,0.056626022971156334,0.015625,0.0027634707504014047,0.08334298900290629,0.7934002030358123,0.7510811441015006,0.7947312788299051,0.833544068741604,1.5868004060716245,3.3419623415856377,4.465159438775534,0.4746534455782059,92.15363274841886,97.14120884627445,64.0
vhpsd_90W_4s,2.0,2500.0,2.0,0.0,0.0,0.056626022971156334,0.546875,0.42573382520679776,0.6627074851396563,0.8713993231923375,0.8366708383852042,0.871654588642253,0.9088247057425229,1.742798646384675,3.524118147234561,5.262244897959213,0.49442237683641993,100.82864734905307,106.39906667524876,64.0
vhpsd_90W_4s,3.0,800.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.4099626303875781,0.3782462920011209,0.4089519349454038,0.4409150716297414,1.2298878911627344,3.156561502542899,3.4291175717213305,0.3893676862562385,84.14260555011421,89.68996013467356,64.0
vhpsd_90W_4s,3.0,800.0,1.0,0.0,0.0,0.056626022971156334,0.09375,0.04367765783128784,0.1898309858327767,0.46952490193588275,0.44143850920851097,0.47042260316936946,0.49748653836095,1.408574705807648,3.3856997133819227,4.210911885245925,0.41581360854296173,93.4228130638636,99.79066791632064,64.0
vhpsd_90W_4s,3.0,800.0,1.5,0.0,0.0,0.056626022971156334,0.75,0.6318349082561628,0.8398520802582591,0.5233148757607367,0.49754645346203263,0.5226206998506906,0.5498277940386831,1.56994462728221,3.5707071282872054,4.930058913934454,0.4395457166125985,102.40640320283177,106.86645438754968,64.0
vhpsd_90W_4s,3.0,800.0,2.0,0.0,0.0,0.056626022971156334,1.0,0.9433739770288436,1.0,0.5720284142014211,0.5478578099013789,0.5720741838320821,0.5954539040631828,1.7160852426042632,3.7172539217437457,5.599180327868884,0.46156146897232186,110.57328571645672,115.26770409601082,64.0
vhpsd_90W_4s,3.0,1500.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.38736378163874785,0.3500886804059591,0.38877696432850595,0.42347644168080834,1.1620913449162438,2.9086296799507476,2.77446209016395,0.3990571510848203,77.19074338101295,81.81352781146371,64.0
vhpsd_90W_4s,3.0,1500.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.45619273177495095,0.4237244757555832,0.4566010963516701,0.49025825262624284,1.3685781953248526,3.1850457433877173,3.7524974385246113,0.42943710909710586,85.92051441870339,91.39564313821701,64.0
vhpsd_90W_4s,3.0,1500.0,1.5,0.0,0.0,0.056626022971156334,0.109375,0.054000447526830544,0.20898863291938535,0.5140291119990177,0.48770818385886533,0.5159612978874648,0.542079539570012,1.5420873359970528,3.397656807246684,4.578957479508222,0.45369754632655246,94.70650349811109,100.16621941090932,64.0
vhpsd_90W_4s,3.0,1500.0,2.0,0.0,0.0,0.056626022971156334,0.765625,0.6486650974929234,0.8525023278036498,0.5663982418814162,0.538917235779979,0.5667256616473961,0.5913784383575938,1.6991947256442486,3.568777310973373,5.30288806352462,0.4760148107806349,103.2750337789916,108.59640787009357,64.0
vhpsd_90W_4s,3.0,2500.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.3650540238096739,0.31450353946381243,0.3668848003546177,0.4068014285605012,1.0951620714290216,2.7094354358148953,2.1768634733606675,0.40334062993802666,72.91192269236319,76.56486952376251,64.0
vhpsd_90W_4s,3.0,2500.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.44289843220527625,0.4096662750273579,0.44379758744508657,0.4766713810147899,1.328695296615829,3.0275106930913838,3.2360463627049363,0.43848418311960125,80.915583704722,85.52407797697154,64.0
vhpsd_90W_4s,3.0,2500.0,1.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.5061158880715526,0.4752322794940247,0.5073501918869894,0.5345707216170582,1.518347664214658,3.269408995887406,4.163249231557401,0.46419596835959376,89.506111570896,93.56196076368951,64.0
vhpsd_90W_4s,3.0,2500.0,2.0,0.0,0.0,0.056626022971156334,0.3125,0.21230909502265743,0.43392566359152623,0.5606628327544085,0.5328166807299115,0.5633038766698409,0.5868309430288946,1.6819884982632258,3.4580926845714934,4.991150102459045,0.48624980352554353,97.95297591306263,101.68291634501637,64.0
vhpsd_90W_4s,4.0,800.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.2878456615599292,0.26297246030998905,0.2854663733709868,0.31691324421504247,1.1513826462397168,3.0696638507459415,3.1350191326530785,0.37468437657275255,81.76619897540533,87.23467876325437,64.0
vhpsd_90W_4s,4.0,800.0,1.0,0.0,0.0,0.056626022971156334,0.015625,0.0027634707504014047,0.08334298900290629,0.3360172174747807,0.3103804890449392,0.33766420858288737,0.35741713970757255,1.3440688698991228,3.3118741661389537,3.9598278061224708,0.4055443611591265,90.75741822060562,95.85263858289825,64.0
vhpsd_90W_4s,4.0,800.0,1.5,0.0,0.0,0.056626022971156334,0.46875,0.3517578764404486,0.5892812499952487,0.378624585078286,0.3599627408519186,0.37865468549000214,0.39716588456374835,1.514498340313144,3.505512755764499,4.693718112244924,0.4319024028540394,99.55744817832685,104.016218562279,64.0
vhpsd_90W_4s,4.0,800.0,2.0,0.0,0.0,0.056626022971156334,0.984375,0.9166570109970937,0.9972365292495986,0.4165118878808274,0.3972047411915903,0.41581960049810507,0.4350913473902714,1.6660475515233095,3.6564004445023657,5.371243622449009,0.45554060041502414,107.58075259738679,112.10738531869009,64.0
vhpsd_90W_4s,4.0,1500.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.26760593341231376,0.2296603019777885,0.26828156018378896,0.299413872579524,1.070423733649255,2.816250278545356,2.430918367346952,0.3792838836838277,75.19431116189526,80.16609166294896,64.0
vhpsd_90W_4s,4.0,1500.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.32485340138059277,0.3024509833281812,0.32597004905349136,0.34918478788232205,1.299413605522371,3.1095639036009626,3.4712563775510397,0.4175139012032997,83.66482191298178,87.4967571654662,64.0
vhpsd_90W_4s,4.0,1500.0,1.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.37132967702737896,0.3496089257807406,0.3718931330405518,0.39169837980107874,1.4853187081095158,3.331341223815715,4.339170918367371,0.4456768377887924,92.2892573900537,97.13170559804757,64.0
vhpsd_90W_4s,4.0,1500.0,2.0,0.0,0.0,0.056626022971156334,0.5625,0.4408599177828787,0.6770618293457267,0.41197660435869443,0.39329988448270475,0.4121931093214416,0.431601268542764,1.6479064174347777,3.50848640940656,5.074323979591865,0.469556180627015,100.57555808270965,104.8968695373386,64.0
vhpsd_90W_4s,4.0,2500.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.23074439522473833,0.18846028732379097,0.24685855651967592,0.2878506291386841,0.9229775808989533,2.5990758767158963,1.7556313775510302,0.350672276724186,71.11244728538458,75.28123384250159,64.0
vhpsd_90W_4s,4.0,2500.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.31351380268246953,0.28279569457233295,0.3152836261718416,0.34049000723258344,1.2540552107298781,2.949949496592244,2.942793367346955,0.4245667539296919,78.94112272598696,83.87270417541647,64.0
vhpsd_90W_4s,4.0,2500.0,1.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.36401893385989836,0.34084204020714753,0.365024170777303,0.3887663844109125,1.4560757354395935,3.1991919777440874,3.8898596938775727,0.45484982928570306,87.23295819952628,92.25460090104691,64.0
vhpsd_90W_4s,4.0,2500.0,2.0,0.0,0.0,0.056626022971156334,0.109375,0.054000447526830544,0.20898863291938535,0.40734650350183077,0.3874006470747609,0.40771868875350703,0.4279465949603731,1.629386014007323,3.3979377319760733,4.7531250000000265,0.47936560904024583,95.50763894684547,100.04445904255265,64.0
vhpsd_90W_4s,5.0,800.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.21557482891134327,0.19118920474170883,0.21421877367051306,0.23743611559013586,1.0778741445567166,2.9901902745996174,2.872087618670902,0.35991922794670583,79.7092604302579,85.18614654873362,64.0
vhpsd_90W_4s,5.0,800.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.25744242345898244,0.23716624699822755,0.2581478886821012,0.2777336297358982,1.2872121172949123,3.2452622241150006,3.735825186482842,0.3963230462637533,88.54471201741156,92.80182419577413,64.0
vhpsd_90W_4s,5.0,800.0,1.5,0.0,0.0,0.056626022971156334,0.1875,0.11064534880922097,0.29974591554775176,0.29279046364840666,0.27620300252787755,0.2933760340526721,0.31002090511530356,1.4639523182420335,3.444116014615142,4.482269298146498,0.42488560614784565,97.0704033349395,102.0010491318483,64.0
vhpsd_90W_4s,5.0,800.0,2.0,0.0,0.0,0.056626022971156334,0.9375,0.8500230335750312,0.9754291963252071,0.32430941287646275,0.3102491742475905,0.32470063638871094,0.3389741051231696,1.6215470643823138,3.6011804630984496,5.172469767179052,0.45017353527636694,104.93769102101788,109.35485505637453,64.0
vhpsd_90W_4s,5.0,1500.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.19204171853012447,0.1531254125330599,0.19318819683122582,0.22668344988155675,0.9602085926506223,2.7273016622076307,2.094460612567824,0.3498549908489642,73.44900324095858,77.86065585724334,64.0
vhpsd_90W_4s,5.0,1500.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.24648921393986994,0.22374425839917542,0.24856538482492793,0.2688760443005606,1.2324460696993498,3.0355843922953336,3.1978201288426944,0.4054927826085637,81.61627078604346,86.80835766553466,64.0
vhpsd_90W_4s,5.0,1500.0,1.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.2861978152268878,0.2657936407555395,0.28569742171068413,0.3038927066339012,1.430989076134439,3.267748311655251,4.102753447106714,0.43766168227648444,90.08506515327977,95.53142239454857,64.0
vhpsd_90W_4s,5.0,1500.0,2.0,0.0,0.0,0.056626022971156334,0.296875,0.19904999589075245,0.4177043259412798,0.32021812323608134,0.30494491093897347,0.3188695179803973,0.3363882670692592,1.6010906161804068,3.452297692865575,4.871168625678147,0.4636280890060426,98.18454936858112,103.32959900527553,64.0
vhpsd_90W_4s,5.0,2500.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.12806222431804154,0.0,0.1744814638879278,0.20836852794813485,0.6403111215902078,2.4908305466591023,1.3341129351265897,0.24579971243853146,69.48780203839434,72.91094027029567,64.0
vhpsd_90W_4s,5.0,2500.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.23591889061253474,0.20951814256114745,0.23846091596941252,0.2588677692285515,1.1795944530626739,2.8735247023675807,2.6484862398282245,0.40980901378572887,77.0712295271242,80.92804151303378,64.0
vhpsd_90W_4s,5.0,2500.0,1.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.27998056296260887,0.2583385561180213,0.28063326523616616,0.2986535601980685,1.3999028148130441,3.136234159952312,3.6496001921338364,0.44605496425086555,85.21468885586944,89.61862210885603,64.0
vhpsd_90W_4s,5.0,2500.0,2.0,0.0,0.0,0.056626022971156334,0.015625,0.0027634707504014047,0.08334298900290629,0.3159699503129484,0.29857832625963154,0.31668048353699363,0.33239599556398186,1.5798497515647418,3.338869803888958,4.519402689873443,0.47298016166619755,93.26554554805065,97.80356836927386,64.0
vhpsd_90W_4s,6.0,800.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.16701838839162939,0.14559179597638483,0.16764947378411976,0.18913631629760858,1.0021103303497763,2.912271445501455,2.5980612244898103,0.3432736353594097,77.83144826604706,82.97877835333446,64.0
vhpsd_90W_4s,6.0,800.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.20466214828958768,0.1854309525887796,0.20621084646509558,0.22146973428064617,1.227972889737526,3.176556268586079,3.510401785714305,0.3861316023173892,86.35221373090896,91.36211316355892,64.0
vhpsd_90W_4s,6.0,800.0,1.5,0.0,0.0,0.056626022971156334,0.0625,0.024570803674792932,0.14997696642496888,0.23594496804929938,0.22051206285559977,0.23665172581801985,0.25073611827715603,1.4156698082957961,3.384805544864407,4.283954081632677,0.4180539584335761,94.73539982446965,98.99527381826309,64.0
vhpsd_90W_4s,6.0,800.0,2.0,0.0,0.0,0.056626022971156334,0.796875,0.6828613244878341,0.8772669743730419,0.26301600545458836,0.2500961657395329,0.26353542382179884,0.27527108980356885,1.57809603272753,3.546467145097462,4.979617346938802,0.44483824219230883,102.44837911270724,106.64920470755645,64.0
vhpsd_90W_4s,6.0,1500.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.12585304600622838,0.0,0.14855443599018148,0.17342707926876905,0.7551182760373701,2.6358523114157784,1.7232589285714384,0.27951531718876477,71.79639248352206,75.795485822703,64.0
vhpsd_90W_4s,6.0,1500.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.19453091449767518,0.17588910696179033,0.19571703418383804,0.21457809672841674,1.1671854869860512,2.9666880603056685,2.947672193877567,0.3927884853214497,79.7479116681613,84.09432235988938,64.0
vhpsd_90W_4s,6.0,1500.0,1.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.22987478376592216,0.21382764980334967,0.23067237223274956,0.24561510704044234,1.379248702595533,3.2078318340263072,3.888195153061246,0.42968608785547796,87.99196076499317,92.54616893798783,64.0
vhpsd_90W_4s,6.0,1500.0,2.0,0.0,0.0,0.056626022971156334,0.140625,0.07578487006414436,0.24616508394637426,0.25938557031706944,0.2454970643169893,0.26093470374586814,0.27378465055357,1.5563134219024164,3.397010210404977,4.673571428571454,0.4579700775871337,95.965813610026,100.29540031031621,64.0
vhpsd_90W_4s,6.0,2500.0,0.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.06048595911349337,0.0,0.0,0.16256572405935377,0.36291575468096027,2.1882869465090815,0.943278061224495,0.15348954861928304,68.07374923966597,72.32895511201696,64.0
vhpsd_90W_4s,6.0,2500.0,1.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.18346519491102664,0.1616429577934325,0.18454596489405584,0.20785231949297167,1.1007911694661598,2.8011715569455395,2.374840561224503,0.39174101093086733,75.49087275374302,80.08828985310878,64.0
vhpsd_90W_4s,6.0,2500.0,1.5,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.2237730444510822,0.20550317401634594,0.224857543088903,0.24296686285850963,1.3426382667064933,3.07245138800576,3.4041581632653246,0.43655847497387085,83.31257294124399,87.7757796025665,64.0
vhpsd_90W_4s,6.0,2500.0,2.0,0.0,0.0,0.056626022971156334,0.0,0.0,0.056626022971156334,0.2555715196656929,0.2399492725455109,0.25615434296521644,0.2703829501375931,1.5334291179941575,3.2829411822174324,4.305822704081656,0.46686607117236606,91.22208583377926,95.21036512223749,64.0
